Question,Answer,Topic,Keywords
hi... i had clomid on dec i dnt get my periods for 53days of my cycle bt my hpt is -ve am worried am i pregant or not,"Hi;welcome to HeatlhcareMagicIf the pregnancy test is negative and if you do not have any symptom like nausea;vomiting;giddiness;sick feeling;breast tenderness inspire of missing periods then you may not be pregnant. Absence of menses can be due to hormonal imbalance;ovarian cyst or any other cause and not necessarily due to pregnancy. If you are still worried you can consult a Gynecologist for examination, and she will do what is necessary for you. Thanks",PCOS,hormonal imbalance
My boyfriend was home from Iraq from June 26 to July 11. We were sexually active during this time. My period came from July 1 til the 4. I had my next period from July 29 til the 31. My period was suppose to come again on the 26th of this month and it did sorta. I had spotting that night and I bled lightly on the 27th. But Ive been spotting when I use the restroom since Saturday the 28th. Nothing more. I took a pregnancy test this morning but it came up negative. Should I be worried or could I be pregnant?,"Hello dear, I understand your concern. In my opinion there might be no chance of pregnancy. As per your information you were sexually active between June 29 to July 11. And after that you had normal periods between July 29 to 31. And once period occurs the chances of pregnancy are ruled out. And after the period you were not sexually active to raise the suspicion of pregnancy. But as a benefit of doubt the urine pregnancy test was done, and it is also negative. So there might be nil chances of pregnancy. And the abnormal spotting in this period might be due to hormonal imbalance. This spotting might consequently get converted into periods or stop. I suggest you to observe for the periods in next 1 or 2 months and if same abnormal spotting continues then I suggest you to see a doctor to rule out any thyroid abnormalities or POD etc. Avoid stress as it might also cause hormonal imbalance and cause irregular period. Hope this helps. Best regards....",PCOS,hormonal imbalance
"I just received my blood work and my Epithelial Cells are abnormal ( 10), my glucose is 233, A1C is 12.9 and my Ferritin is 230. The numbers are quite higChatDoctorpared to the normal range. I am diabetic and I take Metformin. Should I be alarmed by these elevated numbers?","Hi sir, your sugar levels are very high. You need to control your blood sugar level and HE a1c is very high you have to control the two HE a1c under 6 to 6.5.increased ferritin levels may be due to some infection it might be also due to a type of cancer called Hodgkin lymphoma or genetic related some blood problems. Metformin alone is not enough for controlling sugar. You should consult your physician immediately for further investigations and Management. Thank you.",PCOS,metformin
"Hello there. Me and my boyfriend had never had sexual intercourse. In other case, we are still virgins. When I last saw him, we rubbed our parts on each other but he didn t cum in me. I had my period that day and it was my first day so I wasn t really bleeding much. Or I was about to start because I had brown discharge. My period was really really light. It only lasted 2/3 days. What does that mean ? Can I be pregnant for this? I am concerned right now. What made my period stop? Was it that or it just happened cause it s normal? I think I should be fine but I just want to make sure ? Thanks.","Hello, and I hope I can help you today.First, I want to clarify, if you are virgin and have not had sexual intercourse or ejaculation directly in the opening of your vagina, your chance of pregnancy is really nonexistent. Sperm die when exposed to air, so there is no way that you can become pregnant from sperm that ejaculated outside the vagina. Furthermore, is very uncommon to find women who ovulate during their menstrual cycle. Therefore, you were most likely not at the fertile time of your cycle when you and your boyfriend had genital contact. Furthermore, irregular bleeding can be caused by travel, changes in weight, hormonal imbalances and stress, especially the stress of worrying about getting pregnant. Just because your period was light this month does not mean that there was anything wrong. Now omens menstrual cycle is exactly the same every month, and as long as you got a period at the usual time, there is no reason to suspect pregnancy if the bleeding was different in quality than what you usually see. So I think that it is fine to be reassured that you did not conceive from this encounter with your boyfriend. If you continue to have irregular menstrual cycles for more than three months, you may want to visit your local physician as some hormonal imbalances can cause these problems and should be tested for. I hope that I was able to adequately answer your question today, and that this information was reassuring. Best wishes,",PCOS,hormonal imbalance
"Hi my husband is 54 years old 101kgs, 162 cm,suffers from kidney stones hypertension,high cholesterol, takes fluoxetine 20mg as he suffers from chronic back pain, level 2 diabetic,he is on tramadol 400mg bd, lispirinol 20 mg, aspirin 100mg,Metformin 850mg Bd,ibrubrophen 850mg, bd,nupentin 300mg bd,and atrorvastin 40mg nocte. He is awaiting surgery for his renal coli, the past 3days he had been starving himself,only drinking fluids to help loose weight, last night when we were out he felt jaw pain on both sides of his mouth, he ate a full meal and had 4 beers, when we returned home he walked up our ramp and nearly passed out, i took his b/p 96/56 which is low for him his pulse was 74, i gave him a salt waster drink and he said he felt better i am thinking this might have come on beacuse of dyhdration? But query heart attack symptoms and i have stopped his lispirinol meds this morning, then i will redo his b/p again what do you think it could of been?tracey",In my opinion the complications and complexity of lifestyle habits of 4 beers etc. while in all sorts of medicines are making it more complex. Jaw pain radiation is also important to take note of. I think this matter is not fit for comments on virtual platform. But one thing I may ensure to my own such patients would be to adopt holistic support of an Ayurveda doctor too at this age and learn Yoga. This doesn't mean that experts' treatment should be avoided. Ho lusting Ayurveda additionally will make the things better. Hope it helps you.,PCOS,metformin
"Hello! So, I have been on Diane 35 for two months (after my gynecologyst prescribed it to me). It worked well, especially that I suffer from acne, the other thing is that I found out that Diane 35 is useful for breats enlarging, which is also good. But, nowadays, there is lots of noise about Diane 35 and there are articles abt some women who died because of it and it s no longer allowed to be sold as a contraceptive but only as an acne treatment . I went to another doctor today and she prescribed Gracial to me. She said it is like Diane 35. I feel bad about changing Diane 35 though, it was perfectly suitable, even if I took it only for two months, I had no side effects and my acne has been reduced. Should I go for this Gracial? and depending on your knowledge, is Gracial good? Thank you!",Greeting. Diane-35 should only be used to treat severe acne and hirsutism in case acne which has not responded to oral antibiotics it is reported that 3-4 women per 10000 per year may develop thrombosis .it would be wise to discontinue Diane-35. If you feel that the risk out way the benefit. Meanwhile in case of Racial it reported to good response and lesser unwanted side effect...feel free for further query and any clarification.thanks.,PCOS,hirsutism
"Hello Dr.AAAA, I am 32 yrs old last September I got married we both expecting baby earlier .. I am having polycystic ovaries in both left and right my doc prescribed me ferrous Ascorbate & Folic acid tablet and glycomet tab on last july can I continue this in future . This month my period started on 5th when I want to go to Gynecologist to check my ovalation?","Hi, Glycomet helps to induce ovulation by lowering insulin resistance in POD. This will help in regularizing the cycles in the majority. If you have had your cycle on the 5th, You are likely to ovulate around 18th-20th if you have a 28-30 day cycle. So, you can see your gynecologist after you finish your period for a follow-up. You can also track your ovulation status through BBT chart and ovulation kits. Hope you find this information useful. Take care.",PCOS,insulin resistance
"I have been through chemo the last year. Have finished 1 1/2 months ago. Doctors had taken me off all meds in the beginning. Reintroduced me to one high blood pressure 3 months ago. Sugar levels started rising again, so they said I needed to go back on Metformin. Did that about 20 days ago. At this time, I went yo the gym twice and worked out on machines maybe too hard, but on machine I felt were fairly safe and would t hurt me. My muscles started started tightening up on my whole body and kept tightening, like torquing, to excruciating pain with 7-9 days. I used to take 200 mg of Metformin a day before the cancer, so when I started again, I took only 1000 mg. When my body was torquing me so bad I cut it to 500 mg. I also took 10 mg of baking soda as I sensed I was acidosis, and the next day, I took no Metformin because I just was in too much pain, but I took 30 mg of baking soda to try to turn by body alkaline. I was in so much pain through my lower back, hips, all side of my legs, knees, lower calves, a little torguing in my arms and hands with elbow and knees burning. I ended up in Emergency at the hospital. They did several blood test, and no, I didn t have Lactic Acidosis. They felt that maybe the baking soda had made my ph normal. I left the hospital with all the pain. Suffering one week until I see a doctor, they also did test, everything came up normal including Vit. D. So I at a loss, I take Actaminophen 325 mg. Either two of these or one of these and one Advil, but I also have to take one Oxyecotden? (I take 3/4 of one pill) to finally cut into the pain to make it bearable. Doctors have no answers. They say do I want to make an appt with them or not. Their suggestion is to up my Gabapenton ( nueropathy in my feet and ankles from the chemo). That is their answer to my overall pain going on in my body. I also want to mention I was only a lot of homeopathic tablets which I went of when my muscles were torquing so bad and have no been on them for over a week. I also tested the one high blood pressure med, Lozartan. I went off for one day just testing that, and no all the pain was still there, so I went back on because I know I need to be on that. And so there is my problem.","Hello, Possibilities of your aches are post chemo break down of muscles. Restart of exercise usually leads to aches and pains. Metformin may aggravate acidosis caused by reintroduction of exercise. You will have to get pH when you are off the baking soda. Get CPK levels done for muscle break down and readings of blood sugars should be from 80 to 140. I think these steps will improve your aches. Meanwhile, you take help from paracetamol 1g thrice a day. Hope I have answered your query. Let me know if I can assist you further.",PCOS,metformin
Hello doctor iam 39 yrs old male. Myself and my wife undergoing infertility treatment . for me Siphene 25mg tablet is given by my doctor. but while seeing in net i understood that this tablet is for women to get multiple ovalations. but it is given to me. can i know for what purpose it is given to me. thanx Ram kumar.K India YYYY@YYYY,"Hi Mr Sphere is camphene citrate used in treatment of infertility... It can be used for both men and women when there is hormonal imbalance leading to infertility. In males, it improves semen parameters (count, motility and morphology). Don't worry about the treatment given to you. Trust your doctor. If you have doubts regarding treatment you can always clarify with your treating doctor. Take care",PCOS,hormonal imbalance
hi doctor i had my copper t inserted before one and half month after the copper t was inserted i had my periods within 3 days and still i have bleedind everyday and the bleedind is not heavy but i feel discomfartable and tensed with this problem kindly gave me a suggestion,"Hello misunderstand your concernLight bleeding, spotting and irregular period are common after inserting Copper T for first 2-3 months. It is known side effect of copper T due to hormonal imbalance and foreign body reaction. After consulting the doctor you have to take following medicine to stop the bleeding",PCOS,hormonal imbalance
"hi,im a 24yr old mother of one,ive being trying to get pregnant for the past year or more,ive a 5 year old son,when i got pregnant with him i was having un protected sex for nearly 2 years,but was not planning on getting pregnant but im desprite to get pregnant now to give him a little sister or brother before he gets to old that he wont have any interest in a new baby,im just worried there might be something wrong and im so dissappointed every month when i havent concieved,","Hello, Secondary infertility needs to be investigated; your tubal patency, ovulation status and hormonal imbalances if any, should be evaluated by an experienced specialist. Male factor may also have to be assessed again if you have been found to be normal. Given your past conception history, it may take some time to conceive naturally and if you wish, you may accelerate the process by induction of ovulation and proper monitoring along with timed intercourse. Hope you find this information useful. Take care.",PCOS,hormonal imbalance
Hei I am trying to conceive been off pill since last September I have irregular cycles anything between 29 and 48 days cycle. I purchased clearblue digital ovulation tests. My last period was 1 may u tested in day 12 and 13 were negative day 14 was positive I also had egg like mucus with bit brown since then I had brown mucus when wiped that lasted for 5 days with light cramping. I am still having flashing smiley faces in digital test but havent had steady smile face yet which shows peak fertility any advice would be great in so confused!,"Hi, Thanks for the query. As your cycles are somewhat irregular there is possibility of hormonal imbalance. So possibly because of that your ovulation kit is not giving proper result.Anyhow you better have intercourse during the periods when you have positive teat and mucus discharge. Then you wait for your expected date of periods. If you miss the period go for pregnancy test once. If you get the periods, in the next cycle you consult gynecologist and go for follicular study to track the ovulation. For more details you can ask me through",PCOS,hormonal imbalance
"I am suffering from Low sperm count & Low Mortality and my Doctor diagnosed oligoasthenospermia . My doctor have recommended Andriol Testocaps 40 mg (Twice a day for 3 Months) & MiraQule 100 (Once a day for 3 months).My query is how much safe would be \""Andriol Testocaps 40 mg\"" and would it have any side effects in the long run. Please suggest some alternative treatements(Medicines) to get early solution.","Hi, Low sperm count and other sperm disorders are complex and first, you should do more detailed sperm analysis that includes number, morphology, and motility of sperms. There are plenty of causes and treatment options for men with low sperm count vary depending on the cause of the condition. For example, surgery is the most common treatment for men suffering from varicocele. For low sperm count due to infections of the urinary/reproductive tract, antibiotics can be prescribed to help clear the infection. Medication and hormone replacement treatment options can also be used when the cause of low sperm count is related to a hormone imbalance. In cases of low sperm motility, assisted reproductive technology (ART) treatments would be used to facilitate conception by inserting sperm into the female reproductive tract. Hope I have answered your query. Let me know if I can assist you further.",PCOS,pcos
Hi i have had unprotected sex with my husband a few time this past month. I was really bloated in my lower stomach and my breast semm enlarged. I have some cramps in my lower stomach especially on the left side. I started bleeding quite heavy for 1 and a half days then stopped now today i started a little but its very dark in colour. Could i be pregnant oh and i took a home pregnancy test which was negative,"Hello dear, I understand your concern. In my opinion the abdominal bloating, tender breasts, cramps in abdomen can be seen in premenstrual phase also. But as the period was different from normal period I suggest you to take a urine pregnancy test. If the test is negative the abnormal period might be due to hormonal imbalance due to stress or any. So relax. Avoid stress and anxiety regarding pregnancy as they might delay further. Best regards...",PCOS,hormonal imbalance
hi i look after kids at home 2 and i am on holidays now for 2 weeks but i woke up this morning after dreaming that i slept it in and i never took the girl to school i had her all dressed and everything and i took her home to her mother and told her we slept it in all day when i got up then i felt i didn t know what day i had and i feel all wrong,"Hi, Disorientation is also apparent in your query as you are not able to convey your problem clearly. Sometimes person has derealization and depersonalization in which such symptoms can develop. For that you can meet psychiatrist for evaluation of cause of this phenomenon. Anxiety, depression, vitamin/other nutrient deficiency and hormonal imbalance can also present with such symptoms. I hope this information has been both informative and helpful for you. Wish you Good Health.",PCOS,hormonal imbalance
"My wife is diabetic. She got a kidney transplant 5 years ago. ( just saw transplant doc 2 days ago, numbers are good) Last weekend she had swelling in her left leg, her primary care doc thought gout, gave her a steroid. Also added metformin ( she is on about 26 meds) Swelling went down. This evening both her lower legs are swelling. No food or drink has changed.","Hello, Taking into account her personal history of kidney transplant five years ago, the swelling could be due to a recent kidney issue or cardiovascular problem that are often present in diabetic patients. So, a complete blood count is recommended together with the following analysis",PCOS,metformin
"For about a 3 days I have been Experiencing an unconfortable pain. All the way across my lower abdomen until tonight. Now it is so bad that I can move, cough, laugh, or use the bathroom at all. About a month ago my grassroots Sind i have very small gallstones and some sludge in my gallbladder . I Alison has PCOS this pan is unbearable now itat 10 on a pain scale I have a high pain Level. What could be causing this and should I go to the ER tonight or would it be ok to wait till Monday and go to my regular doctor?","Hi there, Thanks for writing in. I would advise you to rush to the ER as soon as possible;especially since you have unbearable pain, and you can't cough or move because of the pain. It would be best to rule out perforation peritonitis which is an emergency. Since you have a history of gall stones, it could have led to inflammation of the gall bladder, which could have led to perforation and peritonitis. Any other symptoms like, fever, constipation, nausea, vomiting, abdominal distension etc. Get well soon",PCOS,pcos
"HI, I m type II dm. currently on Metformin 500 (xr) & glicazide 60mg BID. came down with the flu associated with a bad cough and cold. my diabetologist prescribed augmentin 625 BID and bifilac BID for 5 days therapy to address the flu , this is after i took OTC flu meds for 14 days, since it was persistent he wrote the above. my question is will these meds affect by sugar levels, also since the first dose, I m getting weak and drowsy. please let me know should i continue the meds with my diabetic meds also I m on finofibrate 145mcg qd . thank you.","I went through the history you have provided here. It seems from the history that you are having that you are a known diabetic on treatment with Metformin and Glucoside tablets. The treatment prescribed for fever, cough and cold by antibiotic in the form of Augmenting is in correct direction and these tablets will not affect the sugar levels. You need to continue the treatment as advised by your doctor along with the diabetic medicines. Hope this is helpful to you. Do write back to me for further questions. Thank you for writing to us.",PCOS,metformin
"Hi Doctor! My wife,33y/o has a PCOS & we ve been trying to have a baby for almost 4yrs already.She even tried to undergo an Ovarian Drill procedure on both ovaries last 2010 in order to lessen her ovarian follicles which was adviced by her Dr,underwent different tests","Hello, Since your wife is already 33 years old and have tried pregnancy for past 4 years under the guidance of doctor, I would advise you to go for assisted reproductive therapy like IVF or CSI. There is no point waiting time as PCs is a very tricky and complex situation and one cant be sure of pregnancy by natural means. Consult a Gynecologist who is specializing in this field and discuss with her. Till you consult a specialist I would advise your wife to go for regular aerobic exercises and shed weight if she is overweight. It is said that even a reduction of 10% weight can regain the fertility in women. Thanks",PCOS,pcos
"Im 30 years old female trying to concive. Im PCOD and taking madicine like letroz, menopure injection, duphaston.My wieght is 60 Kilo. Doctor last 3 months i suffer heavy hair loss. i want to know the cause of my hair fall and want to know how to prevent it.","There are multiple causes for hairball...POD, Stress, lack of essential nutrients can lead to hairball... Letroz is an aromatize inhibitor can also lead to hair loss... Get your thyroid profile and hemoglobin also checked which may also leads to hairless... Include exercise and healthy food in your lifestyle... You can use maintop 2% lotion over your scalp twice a day... Above all, avoid all sort of stress Hope this would help",PCOS,pcod
i am a patient of pcod.. my rt ov is fine bt my left overy has a few follicles,"Hi Shreya You have very good possibilities of becoming a mother. Pregnancy in women with POD is not impossible. Managing hormonal imbalance, ovarian stimulation and timing of sexual intercourse as per the day of ovulation, makes many women with POD pregnant. Though the treatment takes time depending on the severity, emotional stability and confidence in you are important to be motivated. I advise you to read more about POD and follow the treatment regularly. I wish you motherhood as quick as you want it. Good luck.",PCOS,"pcod, hormonal imbalance"
Hi im a 23 old female im a nurse by profession .... I m 5ft6in tall and weight 85 kgs i have put on 20kg weight recently and have been diagnosed with fatty liver grade 2 and cholelithiasis . I m trying to loose weight but nothing helps.i m not a foody person i have put on weight just due to hormonal imbalance.i am on medication for that but let me knw how can i correct fatty liver ??????,"Hi Some people with excess fat in the liver simply have what's called a fatty liverAlthough this is not normal, it is not serious if it doesn't lead to inflammation Two types of fatty liver 1) alcoholic2).non alcoholicCause include-- high cholesterol or triglycerides diabetes, Medications, Viral hepatitis, Autoimmune liver disease, Rapid weight loss, MalnutritionOvergrowth of bacteria in the small intestine may be associated with nonalcoholic fatty liver diseaseFatty liver disease is often silent, producing no symptoms, especially in the beginning. If the disease advances -- which is usually over a period of years, or even decades -- it can cause v problems such as",PCOS,hormonal imbalance
Good day. I am 32 years old from the Philippines and married for 3 years. We want to have children but i have pcos. I have already seen an obgyne and she has given me pregina to be taken 1st day of my menses until the fifth. I respond to the medication. I am able to ovulate and have dominant eggs. We were advise to have sexual contact between day 10 to day 20. Me and my husband followed the advise religiously. We have been undergoing this treatment for 5 cycles. Still we are unsuccesful. My husband has also undergone sperm count and his result was okay.I would like to ask what may be the possible causes why i am unable to conceive? What other test may i undergo to determine the cause of my inability to conceive?,Hiwell I totally understand your concern and will be with you to help you all the first OF ALL we five Regina from day 3 to day 7 of menses and do scan for see size of follicle good follicle is anything more than 1.8\u00a0cm and then ovulation if this is what you followed then do your progesterone level on day 21 also what is your husbands counts and qualification time is it in normal range also if all is good kindly do your hysterosalphingography test to confirm tubal patent hope this helps you thanks,PCOS,pcos
"My wife (29 yrs) was found to have pcos accompanied with high dhea-s (3815ng/ml - normal range 800 to 2800) & high prolactin levels 23.2ng/ml(also has hba1c reading of 6.3). Doctor has prescribed OVAFLO (Dehydroepiandrosterone capsules 25mg) (twice daily), Cabgolin 0.5mg(once a week) ,Ovacare forte(once a day) & glycomet 500mg(twice daily). After starting on this for about 4 weeks, my wife got her periods within 15days(normal 32 days) and there were no symptoms of getting periods. Upon googling found that Dehydroepiandrosterone (ovaflo) is supplement tablets. So Dehydroepiandrosterone capsules are for reducing the dhea-s levels or increasing the levels or normalizing levels ? Wanted to reconfirm if the tablets are correctly given or by oversite supplement capsules r given. Thanks in advance","Hi DHEA tablets are indicated in old (>35 yrs) patients or in patients who have low egg store in their ovaries to increase the quality and quantity of their eggs. With such high Rheas levels I don't think you should continue with DHEA tablets, instead she should be given dexamethasone tablets to reduce the Rheas levels to normal. High Rheas levels may deteriorate the quality of eggs. Please consult your doctor regarding further management. Take care.",PCOS,pcos
"Hi,I am trying to concieve from last 4 years now but didnt get the success. I have a PCOD that is my periods are not regular. I have taken heavy medicines and FSH Injections but nothing has happend. I have also operated with Laproscopy (ovarian Drilling) which helps me little. I am now 32 please suggest do i need to continue with medicines.","Hi, Thanks for writing to us. In my opinion you should consult an expert gynecologist and get your hormonal test done and go for ultrasonography test and take medication according to your report because for containment period should be regular than only ovulation will be regular. Get your husband semen analysis test done that is also very important and consult with infertility expert. Good luck. Take care.",PCOS,pcod
I am married for about 4 months.i am getting periods in 45 days 50 days by last one year.i had a problem of PCOS.i dont know its still present or not.On march 19 i got my periods after that i didnt.i consulted a gynec.she gave me dupahsaton 2 tablets 3 times for 5 days.after finishing tat on 4th day i got periods.what is my chance of ovulation this month?.am i get pregnant?,"Hi, I think you should go for evaluation first. Do a thyroid profile and prolactin levels and an ultrasound for your uterus and ovaries to find out the cause of irregular periods. It can be due to some thyroid disorder or may be polycystic ovaries. If anything is abnormal, it can be treated. You can track your ovulation by repeated ultrasound. It will tell you if ovulation is happening or not. If ovulation is not happening, you can take some medicines like camphene for ovulation. Talk to your doctor regarding this.",PCOS,"pcos, irregular periods"
"sir myself suffering from oilgospermia prsntly my sperm count is 35 milion,my wife sufffering from pcod ,she undergone follicular study ,she ovulate but delayed on 17 th day, and her menses was irregular erlier,her gyanc perscribe diane 35 to regular, metformin daily, n clomiphene citrate for 3 cycle ,her ovulation is now good n proper ,menses r also regular,but recently i knew abt my oilgospermia ,last year i chcked the count was 60 perc,i m non alchloic,no smoking , we have 3 yrs of marriage,i m on paternia tab,is there any chance tht sperm increase,or should we undergo ivf","Hi, Thanks for your query. I read your query and understand your concerns. Following is my reply",PCOS,"pcod, metformin"
"HelloI was diagnosed to have PCOS few years back and ave been planning to get pregnant which am unable to. My doctor gave me fertility drug clomid which I tried but yet am not pregnant.Also after sex I always experience flowback of semen which always give me concern on my journey to getting pregnant.Please, doctors in the house what can I do to increase my chance of getting pregnant?Thanks.","Hi, Firstly, please do not lose hope as POD is a condition that responds very well to treatment. It is needed to have a complete investigation to gauge the extent of hormonal imbalance present as the condition is most often associated with other hormonal imbalances as well apart from those of the ovary. Metformin often helps in ovulation as insulin resistance which is a usual accompaniment, is cleared. Maintenance of a healthy weight, regular exercise and a healthy diet are also needed. To prevent the leakage of semen, use the prone position, i.e., lying on your stomach for at least half-an-hour after intercourse. Hope this helps.",PCOS,"pcos, hormonal imbalance, insulin resistance, metformin"
I am advised Galvas Met 500 today. My sugar level is 197 before fast and 298 after two hours of breakfast. Hb 1 Ac was 12%. I was on medication for BP since last 10 years. Though with home remedies I am able to bring down fasting sugar to 150 with home remedies. Is new medicine is ok for me,"Hi, Based on the history you seem to have uncontrolled diabetes for which your doctor has prescribed Halves Met. Halves Met is a combination of two anti-diabetic medicines Metformin & Vildagliptin. Metformin works by lowering glucose production in the liver, delaying glucose absorption from intestines and increasing the bodies sensitivity to insulin. Whereas Vildagliptin works by increasing the release of insulin from the pancreas this reduces both fasting and postmeal sugar levels. Together, Halves Met provides better control of blood sugar. Generally it is well tolerated by most patients however it may cause abdominal cramps, diarrhea, metallic taste and sometimes decreased blood sugar level. These side effects usually subside over a period of time. Continue taking Halves Met and have regular follow-up lab tests as advised by your doctor. Hope I have answered your query. Let me know if I can assist you further. Take care",PCOS,metformin
hi i am 26 years old and married since one year.....dont have a baby yet...i have irregular periods so went to the doctor and she prescribed me duphaston which i took for 5 days and after stopping it had my periods on 5th day...wanted to ask when should i take the medicine again....15th day of the cycle??? or on the same day on which i have taken duphaston???,"Cellophane you for your query. Duphaston contains progesterone. It is given for various indications. When it is given for delayed periods, it is taken for 5 days as you have taken.You need to investigate the cause of irregular periods. You might be having polycystic ovaries, thyroid dysfunction, high prolactin levels, endometrial hyperplasia etc. You should not take Phaeton by yourself, but on prescription and guidance by a Gynecologist. Please consult one for proper diagnosis and treatment. From 15th day onwards, it is given for indications like endometrial hyperplasia, polycystic ovaries etc. Take care.",PCOS,irregular periods
"Hello i am 21 years old i sever with pcos, i live in kent and been told by a hospital that i can get/high risk at getting cancer, iv also read this up on the internet but my GP has said to me that you/i am not at high risk at getting cancer. So my question is am i at high risk of getting cancer as im not to shore now off been told to different things?","PCs is one of the risk factors for ovarian cancer. But this is not the only risk factor, and also just because you have PCs you won't get ovarian cancer. Cancer is multifactorial. Advanced age, early monarch, late menopause, obesity, family cancer. Currently, at your age you don't need to worry too much about getting cancer. And as per current guidelines no additional screening required without significant family history of cancers. If you do not have other risk factors do not worry much at this time.",PCOS,pcos
"For seven months I have been taking ovralG , as a cure for pcos . After stopping the intake of medicine 8th month I got my menstural cycle after that , months have passed and have not got my menstural cycle.. Please tell if it s an effect of the medicine or suggest me in regards..","Hi, Ovral-G is a combined hormonal medication commonly prescribed to prevent pregnancy, to regularize the menstrual and other conditions. Its common side effects include nausea, vomiting, headache, bloating, breast tenderness, swelling of the ankles / feet (fluid retention), or weight change may occur. It may also cause bleeding between periods, irregular or delayed periods. I advise you to consult your doctor for further evaluation and to rule out other causes of delayed period and for possible treatment to induce period. Hope I have answered your question. Let me know if I can assist you further.",PCOS,pcos
"Hi, Im 17 years old and am on Azurette, I have had regular periods for the past 6 months until recently. two weeks ago i had medium/light red and brown spotting with no cramps or other symptoms. this past sunday I was supposed to start my acctual period but instead i had a few drips of light red blood followed by a light to dark brown spotting, slightly mucus like and very light in amount. as well as nausia, cramping, and moodyness","Hello, If you have been regular with your pill intake, you are amply protected. This irregular spotting could be due to hormone imbalance. Such things often happen while on the pill, but, usually in the initial months. Please get a proper clinical evaluation and if necessary, a blood test for pregnancy and complete hormone profile. A trans-vaginal sonogram can help to exclude ovarian causes. Local lesions like vaginitis, erosion, polyps and sudden weight changes along with stress also can cause such spotting. Hope this helps.",PCOS,pcos
"Hi doctor! i have a question for my wife to get the pregnancy 12th july & 14th august is the menses time, 16th september we had a intercourse then menses did not came and after 3 weeks she got vomitting feeling and other symtomps but 16th october she got menses. what was the problem doctor?","Hello dear, I understand your concern. In my opinion if there is delayed period in case of regular cycles the pregnancy should be ruled out by doing a urine pregnancy test. If the test is positive the bleeding can be considered as miscarriage. If the test is negative the delayed period can be due to hormonal imbalance due to stress regarding pregnancy or anything. So don't worry. Avoid stress. Practice regular intercourse to increase the chances of conception. Best regards...",PCOS,hormonal imbalance
hi i am 35..at present studing for my higher ranks..some days back some one suggest me to take rericap tablets to increase the memory...since due to age i cannot remenber much what i read. so should i take rericap tablets..if yes then how much in a day.,"Hi, Radical is a formulation of a medication produced by BAFA Pharma in India. It contains Calcium Citrate, Iron 50 mg, and Folic Acid 0.3 mg. It is indicated for use in lactating women as well as those women who have anemia while pregnant. I can see where someone may believe this to be a MEMORY supplement because of the folic acid element and possibly iron. I would caution you not to take too many of these capsules daily due to the iron content as this could change your bowel habits, and you may become constipated. The calcium citrate can also cause side effects that are not pleasant if taken in excessive doses. If you feel your memory is not functioning at peak performance there may be a better solution than to take something like Radicals though this appears to be relatively safe if taken as directed by a physician. Otherwise, see a doctor who can evaluate you for more specific causes of cognitive/memory dysfunction such as B12 or vitamin D deficiencies, underperforming thyroid gland, as well as other hormonal imbalances). Hope I have answered your query. Let me know if I can assist you further.",PCOS,hormonal imbalance
"I just had my periods yesterday, I am currently on metformin 500 BID and I usually have irregular periods ranging from 35-60 days. And this cycle i took metformin regularly which caused me to bleed on day 26. I however bled for 3 days! when i usually stay on for 5-7 days. And today i am cramping with white discharge. I never have any discahrge after periods.. i wonder what this is. I am planning to conceive. and i had 3 m/c. 1st one being 10 week no h/b and the other 2 were 4 weeks. Please help.","Hi, In the current scenario, you should get a physical exam and a trans-vaginal/ pelvic sonogram to exclude pregnancy along with the blood pregnancy test. With the past history of recurrent abortions, hormonal imbalance should be suspected. Metformin corrects ovulation disturbances by maintaining insulin balance. Also, the causes for the abortions in the past should be known for further management. If pregnancy is excluded, and no obvious cause for the excess discharge and pain can be seen, you can use some antispasmodic and take rest. Hope this helps.",PCOS,"hormonal imbalance, metformin, irregular periods"
"I gave my boyfriend a handjob and then he fingered me. Also, the tip of his penis went partly inside my vagina. He did not cum, and the last time he had ejaculated was more than 24hrs ago. I have pcos and am on diane 35, but was off it since the past month. My period is late by 2 days. Can I get pregnant? If yes, what s the best course of action? Should I take emegency contraceptives?","Hello and Welcome to Ask A Doctor service. I have reviewed your query and here is my advice. As sometimes pre-ejaculatory fluid can contain spermatozoa we can not completely exclude the possibility of pregnancy. PCs can also cause delay in periods. But better to undergo urine pregnancy test once. If the result is positive, you may need to consult your gynecologist and undergo ultrasound to confirm intrauterine sac and gestational age. Then depending on that you can go for medical termination of pregnancy. If test gives negative result, you can wait one more week for the onset of periods. Hope I have answered your query. Let me know if I can assist you further.",PCOS,pcos
"HI , i had pcos issue and my doctor had asked me to take diane for 2 mths and then cme on my second day of my periods in the second month, when i visted the doctor she gave me siphene 50 mg tablets and asked me to take it for 5 days starting from second day of my period, and then come on my 10th day for a scan to check which egg is producing and stuff, but i have a doubt as to whether i can have intercourse during this 10 day period before going for a scan or not, and also let me know if this tablets could help me in concieveing","Hi, As you are having PCs, hyperinsulineamia along with irregular periods will be there. If insulin sensitizers like Diane are used it will control the condition and improve fertility. Siphene is brand name clonidine tablets which will help in inducing ovulation. You can have intercourse in first ten days. But if you maintain abstinence two days before your ovulation, the sperm count will be good and chances of conceiving will be more. Means in regular 28 days cycle the ovulation will occur around 14th. So, maintain abstinence on 10th and 11th day. From 12th to 16th day you be together, at-least on alternate days. After your doctor examines you she will suggest according to the condition of the ovum when to plan intercourse to increase the chance of pregnancy. Take care",PCOS,"pcos, irregular periods"
