Question,Answer,Topic,Keywords,Style
"Hi,My husband had a semen analysis done.The comments are as follows? I'm not really sure how to explain it exactly.","Hi, Thanks for your query. I have read your query & I understand your concerns. From what you describe it appears to be a report of oligoastenoteratospermia (low sperm count with decreased motility & morphology). Minimum sperm count needed is 20 million per ml. Your counts are far less. I advise you see an infertility specialist to get prescription for antioxidant medication to improve your sperm count. With the present count only modality of conception is CSI (Intro Cytoplasmic Sperm Injection). Please ask details from your infertility specialist about the CSI procedure and other forms of ART. PCs in your wife is not a problem to conceive. All the best. I hope I answered your query. I will be available for any followup queries you have",Pregnancy,"infertility, fertility, conceive, conception",ambiguous
"This is scaring me a lot and I need to know what's going on. Hi,My husband had a semen analysis done.The comments are as follows","Hi, Thanks for your query. I have read your query & I understand your concerns. From what you describe it appears to be a report of oligoastenoteratospermia (low sperm count with decreased motility & morphology). Minimum sperm count needed is 20 million per ml. Your counts are far less. I advise you see an infertility specialist to get prescription for antioxidant medication to improve your sperm count. With the present count only modality of conception is CSI (Intro Cytoplasmic Sperm Injection). Please ask details from your infertility specialist about the CSI procedure and other forms of ART. PCs in your wife is not a problem to conceive. All the best. I hope I answered your query. I will be available for any followup queries you have",Pregnancy,"infertility, fertility, conceive, conception",emotionally_concerned
"SPERM VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",canonical
"Patient presents with the following concern: SPERM VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",clinical
"Quick question for you: SPERM VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",layperson
"I don't usually talk about this stuff, but I need some advice. SPERM VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",indirect_cultural
"something VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E? I'm not really sure how to explain it exactly.","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",ambiguous
"I'm quite anxious about this, please help me understand. SPERM VOLUME 5 ML, PH RATE 8 , LIQUIFIED WITH IN 30 MINUTE SPERM COUNT 5.5 MILLION SPERM MOTILITY NON METILE 40% SLUGGISH 30% FORWARD PROGRESSION 30 % VITALITY MORE THAN 70% MORPHOLOGY MORE THAN 70 % I AM UNMARRIED AND TEST FOR A FIRST TIM E","Hello, Thanks for your query, based on the reports of semen analysis that you have posted it appears that you have Oligoasthanospermia meaning there by that your sperm count and percentage of active motile sperm is very low as per WHO standards. Please repeat semen analysis after one month with due precaution to collect semen after abstinence for minimum three days. Following measure will help you to increase sperm count and sperm motility to some extent.1) Practice regular exercise for 45 minutes followed by meditation for 1/2 an hour in the morning.2) Take high protein diet rich in vegetables and fruits and vitamin A, C,D, E.and Zinc3)Take anti oxidants like Almonds 5-6 every day.4) Avoid alcohol and smoking",Pregnancy,"sperm, semen analysis",emotionally_concerned
Respected Dr. We would like to take your valuable suggestion on the best way we can had our child. My age is 33 My Wife age is 27 Married for 3 years Recently I have done my Hormone Test when my sperm test was noted NIL and the results are,"Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",canonical
Patient presents with the following concern: Respected Dr. We would like to take your valuable suggestion on the best way we can had our child. My age is 33 My Wife age is 27 Married for 3 years Recently I have done my Hormone Test when my sperm test was noted NIL and the results are,"Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",clinical
I wanted to check something: Respected Dr. We would like to take your valuable suggestion on the best way we can had our child. My age is 33 My Wife age is 27 Married for 3 years Recently I have done my Hormone Test when my sperm test was noted NIL and the results are,"Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",layperson
"It's hard for me to put this into words, but I'll try. Respected Dr. We would like to take your valuable suggestion on the best way we can had our child. My age is 33 My Wife age is 27 Married for 3 years Recently I have done my Hormone Test when my sperm test was noted NIL and the results are","Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",indirect_cultural
We would like to take your valuable suggestion on the best way we can had our child. I'm not really sure how to explain it exactly.,"Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",ambiguous
I've been really stressed about this and need some reassurance. Respected Dr. We would like to take your valuable suggestion on the best way we can had our child. My age is 33 My Wife age is 27 Married for 3 years Recently I have done my Hormone Test when my sperm test was noted NIL and the results are,"Hi I have gone through your question. In your semen analysis sperm count is nil is m matter of concern. Nil sperm count cause infertility. Fsh, lh and testosterone level are normal. I would advise doing color Doppler ultrasound of scrotum to rule out any pathology like varicocele, to see vascularity of testes. Consult a urologist with this report. Hope I answered your question. Would be happy to help you further. Take care.",Pregnancy,"infertility, fertility, sperm, semen analysis",emotionally_concerned
"my husband had asemen analysis and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",canonical
"Patient presents with the following concern: my husband had asemen analysis and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",clinical
"So here's my question: my husband had asemen analysis and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",layperson
"I'm not really comfortable talking about this kind of thing, but I have to ask. my husband had asemen analysis and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",indirect_cultural
"my husband had asomething and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy? I'm not really sure how to explain it exactly.","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",ambiguous
"I'm really worried about this and can't stop thinking about it. my husband had asemen analysis and foun the count is normal but the movement is slo about 10% of active rapid movement and 20%of slow progressive movement ,what is the possibility of pregenancy","Hello Romania; The report of semen analysis is not good because the progressive should be more than 50%, so the chances of pregnancy will be a bit less. Since the count is normal and if the structure that is morphologically if the sperms are normal the motility can improve with help of medicines so get him to a Urologist, and he will do the necessary treatment. After the treatment once the count and motility becomes fine your chances of getting pregnant will improve. Thanks",Pregnancy,"sperm, semen analysis",emotionally_concerned
"I m 27 years old Married, I have Asthenospermia as per the following test result for my seminal fluid analysis","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",canonical
"Patient presents with the following concern: I m 27 years old Married, I have Asthenospermia as per the following test result for my seminal fluid analysis","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",clinical
"Just wanted to ask something: I m 27 years old Married, I have Asthenospermia as per the following test result for my seminal fluid analysis","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",layperson
"This is a bit awkward for me to bring up, but here goes. I m 27 years old Married, I have Asthenospermia as per the following test result for my seminal fluid analysis","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",indirect_cultural
"I m 27 years old Married, I have Asthenosomethingia as per the following test result for my seminal fluid analysis? I'm not really sure how to explain it exactly.","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",ambiguous
"This is scaring me a lot and I need to know what's going on. I m 27 years old Married, I have Asthenospermia as per the following test result for my seminal fluid analysis","Hi Your semen analysis report appears to be normal other than low motility (asthenospermia). According to WHO, Motility (progressive+non-progressive) should be >40% out of which progressive motility should be at least 32%. In your case progressive motility is on lower side. There are many factors which may impair sperm motility like environmental (heat, Pollution,pesticides), Lifestyle (smoking, alcohol, obesity, poor diet, stress etc.), infections and few others. Though pus cells are within normal limits in your semen report, still get a semen culture done to rule out infections. Taking antioxidants will help. Consult a fertility specialist or urologist. Take care.",Pregnancy,"fertility, sperm, semen analysis",emotionally_concerned
i am 36 years old & my Semen Analysis report is as under,"HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",canonical
Patient presents with the following concern: i am 36 years old & my Semen Analysis report is as under,"HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",clinical
Quick question for you: i am 36 years old & my Semen Analysis report is as under,"HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",layperson
"I don't usually talk about this stuff, but I need some advice. i am 36 years old & my Semen Analysis report is as under","HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",indirect_cultural
i am 36 years old & something report is as under? I'm not really sure how to explain it exactly.,"HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",ambiguous
"I'm quite anxious about this, please help me understand. i am 36 years old & my Semen Analysis report is as under","HiI understand your concern. I had gone through your report. Your report has some mistake I do not understand your sperm count. Usually it is measure in a million per ml. You mentioned only 6.1 if it is 6.1 million then it is low, and you have oligospermia. Motility of sperm is also quite low. Though you can be a father, but it is quite low. Need to repeat analysis and if it will come similar like that then consult physician for further assistance if you want baby. Still have a query then feel free to ask. Happy to help you. Thank you.",Pregnancy,"sperm, semen analysis",emotionally_concerned
"hi. whats my report status .. semen analysis .. sperm count. 25 milion/ml .. puc cell 12 to 14 active motile 50 % whats medican you suggested me.. now whats we have to do ,,?","Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",canonical
"Patient presents with the following concern: hi. whats my report status .. semen analysis .. sperm count. 25 milion/ml .. puc cell 12 to 14 active motile 50 % whats medican you suggested me.. now whats we have to do ,,?","Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",clinical
"I wanted to check something: hi. whats my report status .. semen analysis .. sperm count. 25 milion/ml .. puc cell 12 to 14 active motile 50 % whats medican you suggested me.. now whats we have to do ,,?","Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",layperson
"It's hard for me to put this into words, but I'll try. hi. whats my report status .. semen analysis .. sperm count. 25 milion/ml .. puc cell 12 to 14 active motile 50 % whats medican you suggested me.. now whats we have to do ,,?","Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",indirect_cultural
whats my report status .. I'm not really sure how to explain it exactly.,"Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",ambiguous
"I've been really stressed about this and need some reassurance. hi. whats my report status .. semen analysis .. sperm count. 25 milion/ml .. puc cell 12 to 14 active motile 50 % whats medican you suggested me.. now whats we have to do ,,?","Hello, Thanks for your query, based on the facts that you have posted it appears that you have what is called as Oligospermia meaning there by that your sperm count is low compared to WHO standards Presence of pus cells (12-14) is suggestive of infection either of seminal vesicle or prostate. Please take broad spectrum antibiotics like Augmenting or Doxycycline twice daily for 4 weeks and repeat your semen analysis to see the status of infection, Get the prescription of medicines from your family Physician",Pregnancy,"sperm, semen analysis",emotionally_concerned
"Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",canonical
"Patient presents with the following concern: Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",clinical
"So here's my question: Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",layperson
"I'm not really comfortable talking about this kind of thing, but I have to ask. Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",indirect_cultural
"Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report? I'm not really sure how to explain it exactly.","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",ambiguous
"I'm really worried about this and can't stop thinking about it. Past 6 year i take English medicine as per doctor instruction i follow up regular even though no result i got only \""00\"" motile i found in the 6 year report.i done hydro-cell Operation also in 2009 may this is my last year report","Hai, yes your semen analysis is absolutely normal. Your report defines normal sperm count and fructose and normal morphology and other parameters are within normal limits. Forward progression percentage & grade should be mentioned in your report i didn't find that in quote. If forward progression is more than 50 % (Grade a+b)then it is a normal figure. Above all your semen analysis report is normal. Thank you hope I answered your query",Pregnancy,"sperm, semen analysis",emotionally_concerned
"Hi,I have a first child within one year after marriage. Now we are trying for second child from an year and my wife didnt conceived. I have done my semen analysis and below are the results. What might be the problem. Please suggest. Volume","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",canonical
"Patient presents with the following concern: Hi,I have a first child within one year after marriage. Now we are trying for second child from an year and my wife didnt conceived. I have done my semen analysis and below are the results. What might be the problem. Please suggest. Volume","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",clinical
"Just wanted to ask something: Hi,I have a first child within one year after marriage. Now we are trying for second child from an year and my wife didnt conceived. I have done my semen analysis and below are the results. What might be the problem. Please suggest. Volume","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",layperson
"This is a bit awkward for me to bring up, but here goes. Hi,I have a first child within one year after marriage. Now we are trying for second child from an year and my wife didnt conceived. I have done my semen analysis and below are the results. What might be the problem. Please suggest. Volume","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",indirect_cultural
"Hi,I have a first child within one year after marriage. I'm not really sure how to explain it exactly.","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",ambiguous
"This is scaring me a lot and I need to know what's going on. Hi,I have a first child within one year after marriage. Now we are trying for second child from an year and my wife didnt conceived. I have done my semen analysis and below are the results. What might be the problem. Please suggest. Volume","Hi and thanks for your query. As per your report, yes the reason that your wife is not able to conceive may be your sperm count. Sperm count 18.2 million/ml is called oligospermia and is mild, because normal Sperm Count",Pregnancy,"conceive, sperm, semen analysis",emotionally_concerned
My semen analysis shows,"Hi, I think your sperm count is on a lower side. The cut-off is 15 million per milliliter. So, you can try naturally for a pregnancy. Your sperm motion is normal. Take some antioxidants and vitamin supplements for 3 months. Repeat a semen analysis after one month with 3 to 5 days of abstinence. Be in contact with your wife every 2 to 3 days after her periods stop. It will increase chance of pregnancy. You can try for 3 to 6 cycles. If it doesn't work, you can go for GUI. Talk to your doctor regarding this. Hope it helps.",Pregnancy,"sperm, semen analysis",canonical
