item_id,seed_id,category,style,source_text_en,gold_condition,fr_text,fr_agency_translator_id,fr_agency_qa_id,fr_house_reviewer_id,fr_house_validation_status,fr_notes
pcos-024_indirect_cultural,pcos-024,pcos,indirect_cultural,"I have that hormone condition and we're hoping to conceive. I've been on a combination of medicines for a month now, but my cycle still hasn't come this month. Will these help bring things back to normal eventually?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-024_ambiguous,pcos-024,pcos,ambiguous,"I've been on some medicine for a month hoping it would help with a cycle issue, but nothing's changed yet — will it still work eventually?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-024_emotionally_concerned,pcos-024,pcos,emotionally_concerned,"I'm anxious — I have PCOD, I'm trying to get pregnant, and after a month on Ovigyn D, Obimet SR, and R9 granules, I still haven't gotten my period. Will these medicines actually help regulate my cycle?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_canonical,pcos-025,pcos,canonical,"sir, I am having PCOD , & my gnyo has adviced to take flovite & glycomate in the morning after food & in the night glycomate again . From the 2nd day of my periods she asked me to take letovol 2.5 mg for 5days Is there chances for getting pregnant ???",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_clinical,pcos-025,pcos,clinical,"Patient with PCOD; gynecologist-prescribed regimen of Flovite and Glycomate (morning, post-meal) plus Glycomate at night, with Letrozole 2.5mg for 5 days from cycle day 2. Requests assessment of pregnancy chances on this regimen.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_layperson,pcos-025,pcos,layperson,"Sir, I have PCOD and my gynecologist advised me to take Flovite and Glycomate in the morning after food, and Glycomate again at night. From day 2 of my period, she told me to take Letovol 2.5mg for 5 days. Are there chances of me getting pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_indirect_cultural,pcos-025,pcos,indirect_cultural,"Sir, I have that hormone condition, and my doctor gave me a schedule of tablets to take at different times, plus a specific course starting early in my cycle. Is there a real chance this could help me have a baby?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_ambiguous,pcos-025,pcos,ambiguous,I've been given a detailed medicine schedule tied to my cycle — is there a real chance this could help me have a baby?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-025_emotionally_concerned,pcos-025,pcos,emotionally_concerned,"Sir, I'm hopeful but nervous — I have PCOD and I'm following my gynecologist's full medicine schedule including Letovol from day 2 of my period. Are there real chances of me getting pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_canonical,pcos-026,pcos,canonical,"Hi doctor,I am 23 years old female. I have PCOS. I was a heavy coffee drinker before knowing this condition. But I have controlled it. I am taking black coffee once a week. Is it fine to have a coffee when having PCOS?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_clinical,pcos-026,pcos,clinical,"23-year-old female patient with PCOS; previously high caffeine intake, now reduced to once-weekly black coffee. Requests guidance on caffeine consumption appropriateness with PCOS.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_layperson,pcos-026,pcos,layperson,"Hi doctor, I'm a 23-year-old woman with PCOS. I used to drink a lot of coffee before I knew about this condition, but I've cut back and now only have black coffee once a week. Is it okay to drink coffee when you have PCOS?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_indirect_cultural,pcos-026,pcos,indirect_cultural,"Hi doctor, I'm 23 and have that hormone condition. I used to drink a lot of coffee before I found out, but I've cut way back to just once a week now. Is having coffee at all okay with this condition?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_ambiguous,pcos-026,pcos,ambiguous,I used to have a habit I've since cut back on a lot since a diagnosis — is it still okay to have it occasionally?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-026_emotionally_concerned,pcos-026,pcos,emotionally_concerned,"Hi doctor, I'm 23 with PCOS and a bit anxious about my habits — I used to drink a lot of coffee but cut back to once a week. Is it fine to have coffee at all with this condition?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_canonical,pcos-027,pcos,canonical,"Hello doctor,I had unprotected sex 10 days back and then took Unwanted 72 after four hours. I have not got any withdrawal bleeding yet. What does it mean? When should I take the pregnancy test? Also, I am a patient of PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_clinical,pcos-027,pcos,clinical,"Patient reports unprotected intercourse 10 days prior, followed by emergency contraception (Unwanted 72) taken 4 hours later; no withdrawal bleeding observed to date. Requests interpretation and timing for pregnancy testing. Known PCOD history.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_layperson,pcos-027,pcos,layperson,"Hello doctor, I had unprotected sex 10 days ago and took the Unwanted 72 morning-after pill 4 hours later. I still haven't had any withdrawal bleeding. What does this mean, and when should I take a pregnancy test? I also have PCOD.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_indirect_cultural,pcos-027,pcos,indirect_cultural,"Hello doctor, I had an unprotected encounter about ten days ago and took the emergency pill soon after, but I still haven't had any bleeding since. What could that mean, and when should I test? I also have that hormone condition.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_ambiguous,pcos-027,pcos,ambiguous,"It's been about ten days since a situation where I took the emergency pill, and I haven't had the bleeding I expected — what does that mean, and when should I test?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-027_emotionally_concerned,pcos-027,pcos,emotionally_concerned,"Hello doctor, I'm anxious — I had unprotected sex 10 days ago, took Unwanted 72 after 4 hours, and still no withdrawal bleeding. What does this mean, and when should I test? I also have PCOD, which worries me more.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_canonical,pcos-028,pcos,canonical,"Hello doctor,I am taking my second-day pill of my Krimson 35 for PCOS. I had unprotected sex with my husband, and we are not planning for a baby now. Should I take I-pill also along with Krimson 35 to avoid pregnancy?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_clinical,pcos-028,pcos,clinical,"Patient on day 2 of Krimson 35 (oral contraceptive) for PCOS management; had unprotected intercourse with spouse, not currently planning pregnancy. Inquires whether additional emergency contraception (I-pill) is needed alongside Krimson 35.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_layperson,pcos-028,pcos,layperson,"Hello doctor, I'm on the second day of taking Krimson 35 for my PCOS. I had unprotected sex with my husband, and we're not planning for a baby right now. Should I also take an I-pill along with Krimson 35 to prevent pregnancy?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_indirect_cultural,pcos-028,pcos,indirect_cultural,"Hello doctor, I just started a tablet for my hormone condition a couple of days ago. My husband and I were intimate without protection, and we're not ready for a child yet. Should I take something extra to be safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_ambiguous,pcos-028,pcos,ambiguous,"I recently started a new medication, and there was an unprotected situation with my partner — should I take something extra to be safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-028_emotionally_concerned,pcos-028,pcos,emotionally_concerned,"Hello doctor, I'm worried — I'm only on day 2 of Krimson 35 for my PCOS, and I had unprotected sex with my husband when we're not trying for a baby. Should I also take an I-pill to be safe?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_canonical,pcos-029,pcos,canonical,"Hello doctor,My vagina has cysts and a cut on the inside. I have PCOS and the cysts never hurt until now. I also never have a regular period. And I want to know how I can increase my chance of getting pregnant.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_clinical,pcos-029,pcos,clinical,Patient reports vaginal cysts with a new internal laceration/cut; known PCOS with previously asymptomatic cysts now painful. Chronic irregular menses. Requests guidance on improving conception chances.,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_layperson,pcos-029,pcos,layperson,"Hello doctor, I have cysts in my vagina and a cut on the inside. I have PCOS, and the cysts have never hurt before, but they do now. I also never have a regular period. I want to know how I can improve my chances of getting pregnant.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_indirect_cultural,pcos-029,pcos,indirect_cultural,"Hello doctor, I've noticed some small growths and an irritation down there that's new. I have that hormone condition, and the growths never bothered me before but they do now. My cycle has never been regular either. How can I improve my chances of having a baby?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_ambiguous,pcos-029,pcos,ambiguous,"I've noticed some new discomfort down there that wasn't there before, on top of a cycle that's never been regular — how can I improve my chances of having a baby?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-029_emotionally_concerned,pcos-029,pcos,emotionally_concerned,"Hello doctor, I'm scared — I have cysts and a cut inside that's new and painful, on top of PCOS and a period that's never been regular. How can I increase my chances of getting pregnant?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_canonical,pcos-030,pcos,canonical,My periods have been very irregular since 6 months but I also get acne and chest hair which I think is related. What other signs of PCOS can it be?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_clinical,pcos-030,pcos,clinical,"Patient reports 6-month history of menstrual irregularity, acne, and chest hair growth, suspected to be related. Requests additional PCOS-associated signs to be aware of.",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_layperson,pcos-030,pcos,layperson,"My periods have been very irregular for the past 6 months, and I've also been getting acne and chest hair, which I think might be connected. What other signs of PCOS should I look out for?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_indirect_cultural,pcos-030,pcos,indirect_cultural,"My cycle hasn't been right for about six months now, and I've also noticed more acne and some hair growth on my chest that I think might be related. What other signs of that hormone condition should I be aware of?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_ambiguous,pcos-030,pcos,ambiguous,A few different changes have been happening to me over the past six months that I think might be connected — what else should I look out for?,PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
pcos-030_emotionally_concerned,pcos-030,pcos,emotionally_concerned,"I'm worried — my periods have been irregular for 6 months, and I've also developed acne and chest hair that I think are related. What other signs of PCOS should I watch for?",PCOS symptoms | https://www.nhs.uk/conditions/polycystic-ovary-syndrome-pcos/symptoms/,,,,,pending,
fert-001_canonical,fert-001,fertility,canonical,I have irregular periods since a few months and now I am trying to conceive. Can my irregular periods cause any problem in getting pregnant?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-001_clinical,fert-001,fertility,clinical,"Patient reports menstrual irregularity of several months' duration, currently attempting conception. Inquires whether cycle irregularity may impede pregnancy achievement.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-001_layperson,fert-001,fertility,layperson,"I've had irregular periods for the past few months, and now I'm trying to get pregnant. Can my irregular periods cause problems with conceiving?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-001_indirect_cultural,fert-001,fertility,indirect_cultural,"My cycle hasn't been steady for a few months now, and we're hoping to start a family. Could that unsteadiness get in the way of us having a baby?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-001_ambiguous,fert-001,fertility,ambiguous,My cycle's been off for a few months and we're trying for a baby — could that be causing any trouble?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-001_emotionally_concerned,fert-001,fertility,emotionally_concerned,I'm worried — my periods have been irregular for months and we're trying to conceive. Could my irregular periods be causing problems getting pregnant?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_canonical,fert-002,fertility,canonical,I am trying to conceive but my periods have not come for the past two months. Is this normal or could there be something wrong?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_clinical,fert-002,fertility,clinical,Patient attempting conception reports 2-month amenorrhea. Requests assessment of whether this is within normal variation or indicative of an underlying issue.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_layperson,fert-002,fertility,layperson,"I'm trying to get pregnant, but my periods haven't come for the past two months. Is this normal, or could something be wrong?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_indirect_cultural,fert-002,fertility,indirect_cultural,"We're hoping to have a baby, but my monthly cycle hasn't shown up in two months. Is that just normal, or could there be an issue?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_ambiguous,fert-002,fertility,ambiguous,"My cycle hasn't shown up in two months while we've been trying for a baby — is that normal, or could something be wrong?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-002_emotionally_concerned,fert-002,fertility,emotionally_concerned,"I'm anxious — we're trying to conceive, and my periods haven't come for two months. Is this normal, or could something be seriously wrong?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_canonical,fert-003,fertility,canonical,I have been trying to get pregnant for the past 1 year but without success. Could Polycystic Ovary Syndrome be the reason?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_clinical,fert-003,fertility,clinical,Patient reports 1 year of unsuccessful attempts to conceive. Inquires whether Polycystic Ovary Syndrome could be the underlying cause of the infertility.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_layperson,fert-003,fertility,layperson,I've been trying to get pregnant for the past year without any success. Could Polycystic Ovary Syndrome be the reason?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_indirect_cultural,fert-003,fertility,indirect_cultural,We've been hoping for a baby for a whole year now without any luck. Could that ovary condition be behind it?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_ambiguous,fert-003,fertility,ambiguous,It's been a year of trying without any luck — could something specific be behind it?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-003_emotionally_concerned,fert-003,fertility,emotionally_concerned,I'm so discouraged — we've been trying for a baby for a whole year with no success. Could Polycystic Ovary Syndrome be the reason?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_canonical,fert-004,fertility,canonical,My doctor said that I have PCOS but my husband and I are trying to conceive. Is it still possible for me to get pregnant?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_clinical,fert-004,fertility,clinical,Patient diagnosed with PCOS by treating physician; currently attempting conception with spouse. Inquires whether pregnancy remains achievable given the diagnosis.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_layperson,fert-004,fertility,layperson,"My doctor told me I have PCOS, but my husband and I are trying to conceive. Is it still possible for me to get pregnant?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_indirect_cultural,fert-004,fertility,indirect_cultural,"My doctor told me I have that hormone condition, but my husband and I are still hoping for a child. Is that still possible for me?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_ambiguous,fert-004,fertility,ambiguous,"I was recently told I have a certain condition, but we're still hoping for a baby — is that still possible?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-004_emotionally_concerned,fert-004,fertility,emotionally_concerned,"I'm scared — my doctor diagnosed me with PCOS, but my husband and I really want a baby. Is it still possible for me to get pregnant?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_canonical,fert-005,fertility,canonical,I have heard that during menopause a woman cannot get pregnant. Is it true that I cannot conceive during this phase?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_clinical,fert-005,fertility,clinical,"Patient inquires whether conception is possible during menopause, having heard that pregnancy is not achievable during this phase.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_layperson,fert-005,fertility,layperson,I've heard that women can't get pregnant during menopause. Is it true that I can't conceive during this phase of life?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_indirect_cultural,fert-005,fertility,indirect_cultural,"I've heard that once a woman reaches that time of life, having a child is no longer possible. Is that really true for me now?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_ambiguous,fert-005,fertility,ambiguous,"I've heard that at a certain life stage, having a child isn't possible anymore — is that true for me now?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-005_emotionally_concerned,fert-005,fertility,emotionally_concerned,I'm worried and a little sad — I've heard that during menopause a woman can't get pregnant. Is it really true that I can't conceive during this phase?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_canonical,fert-006,fertility,canonical,Is it recommended to abstain from sexual activity when I am menstruating if we are trying to get pregnant?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_clinical,fert-006,fertility,clinical,Patient attempting conception inquires whether abstinence from sexual activity during menstruation is recommended.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_layperson,fert-006,fertility,layperson,Should we avoid having sex during my period if we're trying to get pregnant?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_indirect_cultural,fert-006,fertility,indirect_cultural,Is it better for us to hold off being together during my monthly time if we're hoping to conceive?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_ambiguous,fert-006,fertility,ambiguous,Is there a certain time each month we should avoid being intimate if we're trying for a baby?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-006_emotionally_concerned,fert-006,fertility,emotionally_concerned,I want to make sure we're doing everything right — should we avoid having sex during my period since we're trying to get pregnant? I don't want to make any mistakes.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_canonical,fert-007,fertility,canonical,My husband and I are trying to conceive a baby. Is it not allowed to have intercourse during my periods?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_clinical,fert-007,fertility,clinical,Couple attempting conception; patient inquires whether intercourse during menses is contraindicated.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_layperson,fert-007,fertility,layperson,My husband and I are trying to have a baby. Are we not supposed to have sex during my period?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_indirect_cultural,fert-007,fertility,indirect_cultural,My husband and I are hoping to start a family. Is it not okay for us to be together during my monthly time?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_ambiguous,fert-007,fertility,ambiguous,We're trying for a baby — is there a time each month we shouldn't be intimate?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-007_emotionally_concerned,fert-007,fertility,emotionally_concerned,"We're really hoping to conceive, and I'm anxious about doing this right — is it not allowed to have intercourse during my period?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_canonical,fert-008,fertility,canonical,My friends are trying to get pregnant and they are asking me about ovulation. When does this take place?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_clinical,fert-008,fertility,clinical,Third-party inquiry: patient's friends attempting conception have asked about ovulation timing; patient seeks this information to relay.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_layperson,fert-008,fertility,layperson,My friends are trying to get pregnant and asked me about ovulation. When does ovulation actually happen?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_indirect_cultural,fert-008,fertility,indirect_cultural,Some friends of mine are hoping to start a family and asked me about the fertile part of the cycle. When does that actually happen?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_ambiguous,fert-008,fertility,ambiguous,Some friends asked me about a certain part of the monthly cycle that matters for having a baby — when does that happen?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-008_emotionally_concerned,fert-008,fertility,emotionally_concerned,"My friends are trying so hard to get pregnant and asked me about ovulation — I want to help them, when does it actually take place?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_canonical,fert-009,fertility,canonical,doctor my husband have infertility problem n whr we go doctors says to have a baby we hv to do ivf or iui treatment. we r prepared for it but we r confused to which doctor to choose who r good in this plz doctor help me.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_clinical,fert-009,fertility,clinical,Patient reports husband diagnosed with infertility; multiple physicians have recommended IVF or IUI treatment. Couple is prepared to proceed but requests guidance selecting a qualified specialist.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_layperson,fert-009,fertility,layperson,"Doctor, my husband has an infertility problem, and everywhere we go, doctors say we need IVF or IUI treatment to have a baby. We're ready for it, but we're confused about which doctor to choose who's good at this. Please help me.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_indirect_cultural,fert-009,fertility,indirect_cultural,"Doctor, my husband has a fertility issue, and everywhere we've gone we've been told we'd need special treatment to have a child. We're prepared to go through with it, but we don't know who to trust for this. Please help us.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_ambiguous,fert-009,fertility,ambiguous,"We've been told by several doctors that we'd need a specific kind of treatment to have a child, and we're ready, but we don't know who to see — please help us decide.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-009_emotionally_concerned,fert-009,fertility,emotionally_concerned,"Doctor, please help me — my husband has an infertility problem, and every doctor says we need IVF or IUI. We're prepared, but so confused about which doctor is good for this. I need your guidance.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_canonical,fert-010,fertility,canonical,Yes I am just trying to get some information about fertility . Me and my husband have been ttc for 3yrs and no luck. We have 1 kid and he is now 6. I dont know if I should see my family physician or obgyn or to go to a fertility doctor,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_clinical,fert-010,fertility,clinical,"Patient seeking fertility information; secondary infertility of 3 years' duration with one living child (age 6). Uncertain whether to consult family physician, OB/GYN, or fertility specialist.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_layperson,fert-010,fertility,layperson,"Yes, I'm just trying to get some information about fertility. My husband and I have been trying to conceive for 3 years with no luck. We already have one child who is now 6. I don't know if I should see my family doctor, my OB/GYN, or go straight to a fertility specialist.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_indirect_cultural,fert-010,fertility,indirect_cultural,"I'm just looking for some information — my husband and I have been hoping for another child for three years now without luck, even though we already have one who's six. I'm not sure who to see about this — my regular doctor, my women's doctor, or someone who specializes in this.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_ambiguous,fert-010,fertility,ambiguous,"We've been hoping for another child for three years without luck, even with one already — I'm not sure who to see about it.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-010_emotionally_concerned,fert-010,fertility,emotionally_concerned,"I'm just trying to understand what's happening — my husband and I have been trying for 3 years with no luck for a second child. I don't know if I should see my family doctor, my OB/GYN, or a fertility specialist. I need direction.",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_canonical,fert-011,fertility,canonical,"hi, i am an indian woman. i am 31 yrs old. i completed 31 in this march. we are trying to conceive since almost past 6 months with no success. could you please guide me with what to do? is it too late to conceive after one is 30yrs old?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_clinical,fert-011,fertility,clinical,31-year-old patient (turned 31 in March) attempting conception for approximately 6 months without success. Requests guidance and inquires whether conception becomes significantly more difficult after age 30.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_layperson,fert-011,fertility,layperson,"Hi, I'm an Indian woman, 31 years old — I turned 31 this March. My husband and I have been trying to conceive for almost 6 months with no success. Could you guide me on what to do? Is it too late to get pregnant after turning 30?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_indirect_cultural,fert-011,fertility,indirect_cultural,"Hi, I'm 31 now, and we've been hoping for a child for about six months without success. Could you guide me on what to do next? Is it too late to have a baby once you've passed 30?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_ambiguous,fert-011,fertility,ambiguous,"We've been trying for about six months without success, and I'm a little past 30 now — could you guide me on what to do, and is age a factor here?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-011_emotionally_concerned,fert-011,fertility,emotionally_concerned,I'm 31 and getting anxious — we've been trying to conceive for almost 6 months with no success. Could you please guide me on what to do? Is it too late to conceive after 30?,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_canonical,fert-012,fertility,canonical,"Hi, I have gone through infertility treatment for about 2 to 3 years. I went through IVF also. But the doctor says that my Ovary is producing enough eggs for the treatments. Is there any I can overcome this problem and will I be able to conceive",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_clinical,fert-012,fertility,clinical,Patient with 2–3 years of infertility treatment history including IVF; physician reports inadequate ovarian egg production for treatment. Requests options to address this and likelihood of eventual conception.,Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_layperson,fert-012,fertility,layperson,"Hi, I've been going through infertility treatment for about 2 to 3 years, including IVF. But my doctor says my ovaries aren't producing enough eggs for the treatments. Is there anything I can do to overcome this, and will I be able to get pregnant?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_indirect_cultural,fert-012,fertility,indirect_cultural,"Hi, I've been undergoing fertility treatment for a couple of years now, including one of the more advanced procedures. My doctor says my body isn't producing enough eggs for it to work well. Is there a way around this, and will I still be able to have a child?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_ambiguous,fert-012,fertility,ambiguous,"I've been through treatment for a while, but I was told my body isn't cooperating enough for it to work well — is there a way around this, and can I still succeed?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
fert-012_emotionally_concerned,fert-012,fertility,emotionally_concerned,"I'm exhausted and worried — 2 to 3 years of infertility treatment including IVF, and my doctor says my ovaries aren't producing enough eggs. Is there any way to overcome this? Will I ever be able to conceive?",Infertility | https://www.nhs.uk/conditions/infertility/,,,,,pending,
