Question,Answer,Topic,Keywords,Style
What are some signs that my period might be a problem?,See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",canonical
What clinical indicators suggest that menstrual bleeding may be abnormal and warrant evaluation?,See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",clinical
What are the signs that something might actually be wrong with my period?,See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",layperson
How would I know if my monthly is not the way it's supposed to be?,See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",indirect_cultural
How do I know if this is actually a problem or not?,See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",ambiguous
"I keep worrying that something's wrong with my period but I don't know what to look for, what are the warning signs?",See a doctor if you experience:  Heavy bleeding with large clots Periods lasting longer than 7 days Periods coming less than 21 days or more than 35 days apart Severe pain that interferes with daily activities Bleeding between periods,Menstrual Problems,"abnormal bleeding, heavy periods, pain",emotionally_concerned
Why did I just get my period? Am I too young or old for this?,"Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",canonical
I have just experienced menarche. Is this within the expected age range?,"Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",clinical
"I just got my first period, am I too young or too old for this to be happening?","Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",layperson
"I just became a woman for the first time, is that happening at the right age for me?","Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",indirect_cultural
Is this the right time for this to be happening to me?,"Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",ambiguous
"I just got my period and I'm honestly kind of scared, am I too young or too old for this to be normal?","Every woman's body is different. Periods usually start between the ages of 10 and 16, but it can vary.",Menstruation,"Periods, Age",emotionally_concerned
